room_id;room_type;city;borough;neighborhood;reviews;overall_satisfaction;accommodates;bedrooms;price;property_type
14333701;Shared room;Sao Paulo;SAO PAULO;Vila Leopoldina;1;0.0;4;1.0;12.0;House
19056097;Shared room;Sao Paulo;SAO PAULO;Lapa;0;0.0;5;1.0;12.0;House
9339177;Shared room;Sao Paulo;SAO PAULO;Tatuapé;3;4.5;8;1.0;14.0;Bed & Breakfast
2124750;Shared room;Sao Paulo;SAO PAULO;Consolação;5;5.0;16;1.0;12.0;Bed & Breakfast
18856469;Shared room;Sao Paulo;SAO PAULO;Tucuruvi;0;0.0;1;1.0;14.0;Hostel
16836410;Shared room;Sao Paulo;SAO PAULO;Butantã;0;0.0;1;1.0;9.0;House
16827476;Shared room;Sao Paulo;SANTO ANDRE;Santo André;0;0.0;3;1.0;36.0;Apartment
17820050;Shared room;Sao Paulo;SAO PAULO;Consolação;1;0.0;2;1.0;11.0;Apartment
17959628;Shared room;Sao Paulo;SAO PAULO;Saúde;1;0.0;2;1.0;15.0;House
13369890;Shared room;Sao Paulo;GUARULHOS;Guarulhos;0;0.0;1;1.0;26.0;Apartment
17935101;Shared room;Sao Paulo;SAO PAULO;Saúde;0;0.0;1;1.0;15.0;Hostel
13679427;Shared room;Sao Paulo;SAO PAULO;República;0;0.0;2;1.0;40.0;House
13114799;Shared room;Sao Paulo;SAO PAULO;Perdizes;3;5.0;5;1.0;14.0;Bed & Breakfast
6102115;Shared room;Sao Paulo;SAO PAULO;Consolação;7;5.0;2;1.0;13.0;Apartment
3688187;Shared room;Sao Paulo;SAO PAULO;Jardim Paulista;8;4.0;12;1.0;14.0;Bed & Breakfast
19410758;Shared room;Sao Paulo;SAO PAULO;Consolação;0;0.0;1;1.0;14.0;Apartment
15916561;Shared room;Sao Paulo;SAO PAULO;Moema;0;0.0;16;1.0;31.0;House
11699178;Shared room;Sao Paulo;SAO PAULO;Vila Formosa;0;0.0;2;1.0;12.0;Dorm
15827208;Shared room;Sao Paulo;SAO PAULO;Perdizes;2;0.0;4;1.0;11.0;House
14357220;Shared room;Sao Paulo;SAO PAULO;Grajaú;0;0.0;2;1.0;21.0;Apartment
16351945;Shared room;Sao Paulo;SAO PAULO;Sé;15;4.5;2;1.0;13.0;Apartment
15913703;Shared room;Sao Paulo;SAO PAULO;Perdizes;0;0.0;1;1.0;25.0;Pousada
19179493;Shared room;Sao Paulo;SAO PAULO;Vila Curuçá;0;0.0;6;1.0;10.0;House
15995325;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;1;0.0;6;1.0;13.0;Hostel
11905707;Shared room;Sao Paulo;SAO PAULO;Bela Vista;7;5.0;2;1.0;12.0;Apartment
17250055;Shared room;Sao Paulo;SAO PAULO;Moema;0;0.0;4;1.0;18.0;Hostel
18594667;Shared room;Sao Paulo;SAO PAULO;República;0;0.0;1;1.0;15.0;Apartment
15982572;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;1;1.0;14.0;Hostel
12164588;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;6;1.0;19.0;House
10463145;Shared room;Sao Paulo;SAO PAULO;Saúde;6;4.5;5;1.0;12.0;House
738044;Shared room;Sao Paulo;SAO PAULO;Jardim Paulista;5;3.0;1;1.0;11.0;House
3006058;Shared room;Sao Paulo;SAO PAULO;Itaim Bibi;4;5.0;2;1.0;28.0;House
17589261;Shared room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;2;1.0;24.0;Apartment
18206142;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;1;0.0;6;1.0;19.0;House
13527932;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;3;4.5;6;1.0;19.0;House
17900636;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;2;1.0;19.0;Guesthouse
17537936;Shared room;Sao Paulo;SAO PAULO;Cidade Dutra;1;0.0;1;1.0;34.0;House
18395532;Shared room;Sao Paulo;SAO PAULO;Santo Amaro;2;0.0;9;1.0;18.0;House
3858484;Shared room;Sao Paulo;SAO PAULO;Perdizes;13;5.0;5;1.0;16.0;House
7609604;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;7;4.5;8;1.0;11.0;Other
15160848;Shared room;Sao Paulo;SAO PAULO;Liberdade;4;4.5;1;1.0;11.0;Bed & Breakfast
13651262;Shared room;Sao Paulo;SAO PAULO;Bela Vista;2;0.0;4;1.0;22.0;House
17510356;Shared room;Sao Paulo;SAO PAULO;Cidade Dutra;4;4.5;4;1.0;21.0;House
19584986;Shared room;Sao Paulo;SAO PAULO;Mooca;0;0.0;4;1.0;11.0;Hostel
12712534;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;3;5.0;6;1.0;14.0;Guesthouse
13936660;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;26;4.5;6;1.0;15.0;Guesthouse
14740291;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;8;4.5;1;1.0;12.0;House
17708159;Shared room;Sao Paulo;SAO PAULO;Santo Amaro;12;5.0;10;1.0;18.0;House
16377135;Shared room;Sao Paulo;SAO PAULO;Tucuruvi;5;5.0;6;1.0;10.0;House
9114627;Shared room;Sao Paulo;SAO PAULO;Jabaquara;0;0.0;9;1.0;22.0;House
13444243;Shared room;Sao Paulo;SAO BERNARDO DO CAMPO;São Bernardo do Campo;0;0.0;16;1.0;12.0;House
18999268;Shared room;Sao Paulo;SAO PAULO;Bela Vista;1;0.0;1;1.0;22.0;Apartment
2880137;Shared room;Sao Paulo;SAO PAULO;Consolação;2;0.0;2;1.0;19.0;Apartment
13769727;Shared room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;2;1.0;15.0;Apartment
18721414;Shared room;Sao Paulo;SAO PAULO;Santana;3;4.5;1;1.0;11.0;House
16813858;Shared room;Sao Paulo;SAO PAULO;República;23;5.0;4;1.0;15.0;Apartment
11692453;Shared room;Sao Paulo;SAO PAULO;Vila Formosa;0;0.0;2;1.0;12.0;Dorm
14181489;Shared room;Sao Paulo;SAO PAULO;República;0;0.0;1;1.0;12.0;Apartment
14714428;Shared room;Sao Paulo;SAO PAULO;Tatuapé;3;5.0;2;1.0;21.0;Apartment
14822268;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;2;1.0;15.0;Dorm
16270364;Shared room;Sao Paulo;SAO PAULO;Campo Belo;3;5.0;16;1.0;14.0;Hostel
10130754;Shared room;Sao Paulo;DIADEMA;Diadema;0;0.0;2;1.0;12.0;House
14913386;Shared room;Sao Paulo;SAO PAULO;Moema;3;5.0;1;1.0;31.0;Apartment
16766978;Shared room;Sao Paulo;SAO PAULO;Casa Verde;1;0.0;2;1.0;20.0;House
8830888;Shared room;Sao Paulo;SAO PAULO;Perdizes;2;0.0;6;1.0;14.0;Hostel
15899917;Shared room;Sao Paulo;SAO PAULO;Perdizes;3;5.0;4;1.0;11.0;Hostel
19333495;Shared room;Sao Paulo;SAO PAULO;Consolação;0;0.0;2;1.0;23.0;House
18071630;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;2;1.0;15.0;Apartment
11223527;Shared room;Sao Paulo;SAO PAULO;Campo Belo;2;0.0;1;1.0;19.0;Guesthouse
6626982;Shared room;Sao Paulo;SAO PAULO;República;2;0.0;1;1.0;16.0;Guesthouse
9583402;Shared room;Sao Paulo;SAO PAULO;Jabaquara;6;4.5;8;1.0;14.0;Hostel
4171582;Shared room;Sao Paulo;SAO PAULO;Sapopemba;1;0.0;4;1.0;10.0;House
17480708;Shared room;Sao Paulo;SAO PAULO;Jabaquara;1;0.0;4;1.0;19.0;House
15422859;Shared room;Sao Paulo;SAO PAULO;Alto de Pinheiros;3;5.0;2;1.0;21.0;House
18138565;Shared room;Sao Paulo;SAO PAULO;Santo Amaro;5;5.0;9;1.0;18.0;Casa particular
17248121;Shared room;Sao Paulo;SAO PAULO;Moema;1;0.0;6;1.0;19.0;Hostel
7347219;Shared room;Sao Paulo;SAO PAULO;Perdizes;16;5.0;6;1.0;16.0;House
16436551;Shared room;Sao Paulo;SAO PAULO;Santana;1;0.0;1;1.0;11.0;Hostel
19378921;Shared room;Sao Paulo;SAO BERNARDO DO CAMPO;São Bernardo do Campo;0;0.0;2;1.0;10.0;Dorm
9131258;Shared room;Sao Paulo;SAO PAULO;Santana;16;4.5;5;1.0;19.0;Bed & Breakfast
12752975;Shared room;Sao Paulo;SAO PAULO;Tatuapé;5;5.0;2;1.0;28.0;House
19527221;Shared room;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;2;1.0;15.0;Apartment
19386341;Shared room;Sao Paulo;SAO PAULO;República;0;0.0;15;1.0;9.0;Other
17812435;Shared room;Sao Paulo;SAO PAULO;São Lucas;0;0.0;1;1.0;9.0;House
17429047;Shared room;Sao Paulo;SAO PAULO;Liberdade;6;4.5;1;1.0;16.0;House
11565465;Shared room;Sao Paulo;SAO PAULO;Perdizes;4;5.0;1;1.0;12.0;House
13647323;Shared room;Sao Paulo;SAO PAULO;Liberdade;9;5.0;2;1.0;19.0;Apartment
18655952;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;1;1.0;14.0;House
19458498;Shared room;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;1;1.0;20.0;Condominium
18826779;Shared room;Sao Paulo;SAO PAULO;Santa Cecília;2;0.0;2;1.0;27.0;Apartment
18448336;Shared room;Sao Paulo;SAO PAULO;Vila Prudente;0;0.0;1;1.0;14.0;Apartment
13897353;Shared room;Sao Paulo;SAO PAULO;Pinheiros;11;5.0;1;1.0;12.0;Bed & Breakfast
16158902;Shared room;Sao Paulo;SAO PAULO;Jardim Paulista;4;5.0;2;1.0;27.0;Apartment
2940467;Shared room;Sao Paulo;SAO PAULO;Itaim Bibi;14;4.5;4;1.0;22.0;House
8992427;Shared room;Sao Paulo;SAO PAULO;Jabaquara;7;4.5;4;1.0;18.0;Bed & Breakfast
15778430;Shared room;Sao Paulo;SAO PAULO;Bela Vista;15;5.0;2;1.0;14.0;Apartment
15372887;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;7;5.0;6;1.0;14.0;Other
18933191;Shared room;Sao Paulo;SAO PAULO;Bela Vista;1;0.0;1;1.0;15.0;Condominium
11041643;Shared room;Sao Paulo;SAO PAULO;Santa Cecília;29;4.5;3;1.0;25.0;Apartment
18637043;Shared room;Sao Paulo;SAO PAULO;Pinheiros;1;0.0;1;1.0;10.0;Bed & Breakfast
18085885;Shared room;Sao Paulo;SAO BERNARDO DO CAMPO;São Bernardo do Campo;2;0.0;2;1.0;12.0;Apartment
18006526;Shared room;Sao Paulo;SANTO ANDRE;Santo André;1;0.0;1;1.0;13.0;Apartment
14740524;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;37;4.5;1;1.0;9.0;House
15706690;Shared room;Sao Paulo;SAO PAULO;Jardim Paulista;10;5.0;2;1.0;28.0;Apartment
17264122;Shared room;Sao Paulo;SAO PAULO;Santo Amaro;13;5.0;12;1.0;18.0;House
12544306;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;2;0.0;3;1.0;15.0;Guesthouse
18772212;Shared room;Sao Paulo;SAO PAULO;República;1;0.0;2;1.0;10.0;Apartment
17023437;Shared room;Sao Paulo;SAO PAULO;República;11;4.5;3;1.0;12.0;Apartment
17955384;Shared room;Sao Paulo;SAO PAULO;Liberdade;9;4.5;2;1.0;14.0;Apartment
19141322;Shared room;Sao Paulo;SAO PAULO;Mooca;2;0.0;4;1.0;11.0;Hostel
8823180;Shared room;Sao Paulo;SAO PAULO;Bela Vista;34;4.5;1;1.0;19.0;Apartment
17609639;Shared room;Sao Paulo;SAO PAULO;Alto de Pinheiros;6;5.0;4;1.0;11.0;House
13787585;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;16;10.0;10.0;House
12362343;Entire home/apt;Sao Paulo;MAIRIPORA;Mairiporã;0;0.0;16;9.0;623.0;House
14593399;Entire home/apt;Sao Paulo;RIBEIRAO PIRES;Ribeirão Pires;0;0.0;16;4.0;420.0;Cabin
13443141;Entire home/apt;Sao Paulo;SAO PAULO;Morumbi;0;0.0;9;4.0;258.0;Apartment
12566480;Entire home/apt;Sao Paulo;SAO PAULO;Moema;0;0.0;8;4.0;3116.0;Apartment
2598996;Entire home/apt;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;10;3.0;934.0;Apartment
17319438;Entire home/apt;Sao Paulo;MAIRIPORA;Mairiporã;0;0.0;15;4.0;308.0;House
11548227;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;0;0.0;8;3.0;203.0;Apartment
2594385;Entire home/apt;Sao Paulo;SAO PAULO;Moema;0;0.0;6;3.0;721.0;Apartment
10725499;Entire home/apt;Sao Paulo;SAO PAULO;República;23;5.0;6;2.0;83.0;Apartment
4570004;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;7;3.0;46.0;Apartment
17762202;Entire home/apt;Sao Paulo;MAIRIPORA;Mairiporã;0;0.0;16;5.0;311.0;House
10959930;Entire home/apt;Sao Paulo;SAO PAULO;Tatuapé;0;0.0;6;3.0;467.0;Apartment
2723200;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;8;3.0;468.0;Apartment
2603599;Entire home/apt;Sao Paulo;GUARULHOS;Guarulhos;0;0.0;6;3.0;514.0;House
2835416;Entire home/apt;Sao Paulo;SAO PAULO;Vila Leopoldina;0;0.0;5;2.0;156.0;Apartment
2586399;Entire home/apt;Sao Paulo;GUARULHOS;Guarulhos;0;0.0;4;2.0;159.0;Apartment
12232085;Entire home/apt;Sao Paulo;SAO PAULO;Alto de Pinheiros;19;5.0;13;3.0;134.0;House
10355238;Entire home/apt;Sao Paulo;SAO PAULO;Barra Funda;0;0.0;6;3.0;124.0;Apartment
5955137;Entire home/apt;Sao Paulo;COTIA;Cotia;0;0.0;4;2.0;124.0;House
19331525;Entire home/apt;Sao Paulo;SANTANA DE PARNAIBA;Santana de Parnaíba;0;0.0;3;2.0;109.0;House
4112418;Entire home/apt;Sao Paulo;BARUERI;Barueri;12;5.0;7;4.0;107.0;Apartment
1527533;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;61;5.0;2;1.0;104.0;Apartment
15580965;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;2;1.0;111.0;House
14988902;Entire home/apt;Sao Paulo;SANTO ANDRE;Paranapiacaba;5;5.0;16;4.0;112.0;Cabin
17841892;Entire home/apt;Sao Paulo;MAIRIPORA;Mairiporã;0;0.0;10;3.0;109.0;House
19460154;Entire home/apt;Sao Paulo;ARUJA;Arujá;0;0.0;16;5.0;109.0;Other
2214456;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;4;2.0;123.0;Apartment
2436039;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;3;2.0;105.0;Apartment
9633695;Entire home/apt;Sao Paulo;SAO PAULO;Santo Amaro;1;0.0;6;3.0;109.0;Apartment
13392607;Entire home/apt;Sao Paulo;SAO PAULO;Morumbi;0;0.0;5;3.0;115.0;Apartment
11983548;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;3;5.0;2;2.0;109.0;Apartment
5723832;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;2;1.0;109.0;Apartment
2240063;Entire home/apt;Sao Paulo;SAO PAULO;Vila Andrade;3;4.5;5;1.0;109.0;Apartment
3198414;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;5;2.0;106.0;Apartment
1568944;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;2;0.0;2;1.0;106.0;Loft
13569160;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;2;1.0;116.0;Apartment
12167194;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;0;0.0;4;1.0;109.0;Apartment
3030515;Entire home/apt;Sao Paulo;SAO PAULO;Artur Alvim;0;0.0;4;2.0;109.0;House
3101130;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;3;1.0;109.0;Apartment
13529935;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;4;1.0;109.0;Apartment
16554762;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;4;2.0;109.0;Apartment
6762650;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;2;0.0;4;2.0;109.0;Apartment
944818;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;4;4.5;4;2.0;118.0;Apartment
6559595;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;7;5.0;2;1.0;109.0;Apartment
874647;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;23;5.0;4;2.0;112.0;Apartment
2255519;Entire home/apt;Sao Paulo;SAO PAULO;Vila Leopoldina;2;0.0;2;2.0;112.0;Apartment
18156064;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;2;2.0;124.0;Apartment
2905189;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;28;5.0;4;2.0;109.0;Apartment
16237462;Entire home/apt;Sao Paulo;SAO PAULO;Butantã;3;5.0;6;3.0;106.0;Apartment
15963128;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;4;2.0;123.0;Apartment
1656243;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;2;0.0;4;1.0;109.0;Apartment
12948072;Entire home/apt;Sao Paulo;SAO PAULO;Moema;11;5.0;8;5.0;109.0;Apartment
12989254;Entire home/apt;Sao Paulo;SAO PAULO;Moema;1;0.0;4;2.0;109.0;Apartment
10164546;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;4;4.5;4;2.0;111.0;Apartment
18104421;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;8;3.0;109.0;Apartment
3890025;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;10;5.0;5;2.0;104.0;House
10377787;Entire home/apt;Sao Paulo;SAO PAULO;Morumbi;6;4.5;4;2.0;115.0;Apartment
13064011;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;9;5.0;2;1.0;124.0;Apartment
1327473;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;17;4.5;4;2.0;106.0;Apartment
17413190;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;2;0.0;7;4.0;116.0;Apartment
7557314;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;8;5.0;2;0.0;116.0;Apartment
11217490;Entire home/apt;Sao Paulo;SANTANA DE PARNAIBA;Santana de Parnaíba;5;4.0;11;4.0;90.0;Cabin
9042316;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;2;1.0;91.0;Apartment
4060595;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;4;1.0;94.0;Apartment
19115936;Entire home/apt;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;0;0.0;12;5.0;98.0;Condominium
2040365;Entire home/apt;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;4;2.0;90.0;Apartment
1560474;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;3;2.0;83.0;Apartment
3343269;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;4;2.0;94.0;Apartment
3101131;Entire home/apt;Sao Paulo;SAO PAULO;Liberdade;0;0.0;5;2.0;84.0;Apartment
10027657;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;3;1.0;83.0;Apartment
12120622;Entire home/apt;Sao Paulo;SAO PAULO;Carrão;0;0.0;5;3.0;91.0;Apartment
18810968;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;3;2.0;83.0;House
996786;Entire home/apt;Sao Paulo;SAO PAULO;Vila Matilde;0;0.0;6;2.0;94.0;Apartment
13936995;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;3;5.0;2;1.0;103.0;Apartment
13114818;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;2;1.0;90.0;Apartment
2290414;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;0;0.0;4;0.0;73.0;Apartment
10861390;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;1;0.0;3;1.0;68.0;Apartment
14967997;Entire home/apt;Sao Paulo;JANDIRA;Jandira;0;0.0;2;3.0;56.0;House
10811144;Entire home/apt;Sao Paulo;BARUERI;Barueri;13;5.0;2;1.0;43.0;Apartment
9788436;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;0;0.0;2;0.0;61.0;Condominium
11865726;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;9;5.0;2;2.0;43.0;Apartment
4835514;Entire home/apt;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;4;2.0;28.0;Apartment
2976810;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;1;0.0;3;1.0;25.0;Apartment
492847;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;1;0.0;2;1.0;34.0;Loft
15664574;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;1;0.0;2;0.0;35.0;Apartment
2167266;Shared room;Sao Paulo;SAO PAULO;Casa Verde;0;0.0;1;1.0;31.0;House
7972410;Shared room;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;1;1.0;14.0;Apartment
6591014;Shared room;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;1;1.0;23.0;Apartment
9103328;Shared room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;1;1.0;15.0;Apartment
12600598;Shared room;Sao Paulo;RIBEIRAO PIRES;Ribeirão Pires;0;0.0;4;1.0;11.0;House
13052359;Shared room;Sao Paulo;SAO PAULO;Sé;0;0.0;1;1.0;12.0;Apartment
942866;Shared room;Sao Paulo;SAO PAULO;Cangaíba;0;0.0;1;1.0;34.0;Apartment
12225723;Shared room;Sao Paulo;SAO PAULO;Santana;0;0.0;5;1.0;31.0;Bed & Breakfast
1928861;Shared room;Sao Paulo;SAO PAULO;Tremembé;0;0.0;2;1.0;31.0;Dorm
2836349;Shared room;Sao Paulo;SANTO ANDRE;Santo André;2;0.0;4;1.0;28.0;Bed & Breakfast
4955674;Shared room;Sao Paulo;GUARULHOS;Guarulhos;0;0.0;2;1.0;34.0;House
10465662;Shared room;Sao Paulo;SAO PAULO;República;0;0.0;1;1.0;12.0;Loft
16723704;Shared room;Sao Paulo;GUARULHOS;Guarulhos;0;0.0;2;1.0;11.0;House
11545939;Shared room;Sao Paulo;SAO PAULO;Santa Cecília;3;5.0;2;1.0;20.0;Apartment
15412262;Shared room;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;1;1.0;30.0;Apartment
11259476;Shared room;Sao Paulo;GUARULHOS;Jardim Presidente Dutra;0;0.0;1;1.0;19.0;Bed & Breakfast
7748907;Shared room;Sao Paulo;SAO PAULO;Artur Alvim;0;0.0;15;1.0;31.0;House
14593441;Shared room;Sao Paulo;SAO PAULO;Bela Vista;7;5.0;9;1.0;14.0;Apartment
14964257;Shared room;Sao Paulo;SAO PAULO;República;0;0.0;1;1.0;15.0;Loft
9422056;Shared room;Sao Paulo;SAO PAULO;Aricanduva;0;0.0;2;1.0;13.0;House
16952115;Shared room;Sao Paulo;SAO PAULO;Jardim Paulista;0;0.0;2;1.0;25.0;Apartment
18706486;Shared room;Sao Paulo;SAO PAULO;Cursino;0;0.0;16;1.0;31.0;Bed & Breakfast
3248728;Shared room;Sao Paulo;SAO PAULO;Sacomã;3;5.0;1;1.0;15.0;Apartment
13127154;Shared room;Sao Paulo;SAO PAULO;Tucuruvi;1;0.0;2;1.0;15.0;House
16321486;Shared room;Sao Paulo;SAO PAULO;Santana;1;0.0;4;1.0;25.0;House
17071248;Shared room;Sao Paulo;SAO PAULO;Vila Jacuí;0;0.0;3;1.0;15.0;House
9338562;Shared room;Sao Paulo;SAO PAULO;Tatuapé;1;0.0;8;1.0;18.0;Bed & Breakfast
14023829;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;5;4.5;2;1.0;25.0;House
1432468;Shared room;Sao Paulo;SAO PAULO;Consolação;8;4.5;10;1.0;21.0;Bed & Breakfast
16061698;Shared room;Sao Paulo;SAO PAULO;República;4;5.0;2;1.0;12.0;Apartment
16795688;Shared room;Sao Paulo;SAO PAULO;Tatuapé;7;5.0;2;1.0;19.0;House
16423663;Shared room;Sao Paulo;SAO PAULO;Cursino;4;5.0;2;1.0;15.0;House
15535917;Shared room;Sao Paulo;SAO PAULO;República;0;0.0;2;1.0;21.0;Apartment
15529357;Shared room;Sao Paulo;SAO PAULO;Moema;0;0.0;16;1.0;14.0;Hostel
10448508;Shared room;Sao Paulo;SAO PAULO;Sé;0;0.0;2;1.0;23.0;Apartment
4632123;Shared room;Sao Paulo;SAO PAULO;Mooca;0;0.0;2;1.0;24.0;Apartment
3585703;Shared room;Sao Paulo;SAO PAULO;Jaraguá;1;0.0;3;1.0;22.0;House
13728247;Shared room;Sao Paulo;SAO PAULO;Jardim Paulista;3;3.5;4;1.0;16.0;Hostel
9795713;Shared room;Sao Paulo;SAO PAULO;Saúde;0;0.0;2;1.0;10.0;Apartment
13953680;Shared room;Sao Paulo;SAO PAULO;Cambuci;0;0.0;6;1.0;19.0;Apartment
14813984;Shared room;Sao Paulo;SAO PAULO;Alto de Pinheiros;0;0.0;6;1.0;37.0;House
12408694;Shared room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;3;1.0;15.0;House
10515569;Shared room;Sao Paulo;SAO PAULO;Ermelino Matarazzo;0;0.0;1;1.0;13.0;House
3983524;Shared room;Sao Paulo;SAO PAULO;República;0;0.0;2;1.0;40.0;Apartment
16671957;Shared room;Sao Paulo;SAO PAULO;Perdizes;0;0.0;1;1.0;13.0;Apartment
4208047;Shared room;Sao Paulo;SAO PAULO;Santana;0;0.0;2;1.0;21.0;Apartment
17986461;Shared room;Sao Paulo;SAO PAULO;Perdizes;0;0.0;4;1.0;10.0;Hostel
16450177;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;1;1.0;11.0;Apartment
5040989;Shared room;Sao Paulo;SAO PAULO;Butantã;0;0.0;4;1.0;28.0;House
16266249;Shared room;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;1;1.0;10.0;Apartment
4174696;Shared room;Sao Paulo;SAO PAULO;Jardim Paulista;0;0.0;4;1.0;21.0;Bed & Breakfast
8683069;Shared room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;4;1.0;15.0;Bed & Breakfast
13642106;Shared room;Sao Paulo;GUARULHOS;Guarulhos;1;0.0;1;1.0;15.0;Other
10731246;Shared room;Sao Paulo;SAO PAULO;Liberdade;0;0.0;1;1.0;21.0;Apartment
13110749;Shared room;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;1;1.0;21.0;House
596335;Shared room;Sao Paulo;SAO PAULO;Vila Sônia;0;0.0;2;1.0;25.0;Apartment
10922765;Shared room;Sao Paulo;SAO PAULO;República;0;0.0;10;1.0;22.0;Dorm
15993950;Shared room;Sao Paulo;SAO PAULO;Perdizes;0;0.0;4;1.0;11.0;Hostel
2562611;Shared room;Sao Paulo;SAO PAULO;Grajaú;0;0.0;3;1.0;15.0;Dorm
2351655;Shared room;Sao Paulo;SAO PAULO;Liberdade;6;5.0;3;1.0;12.0;House
10925767;Shared room;Sao Paulo;SAO PAULO;República;0;0.0;10;1.0;22.0;Dorm
12738537;Shared room;Sao Paulo;SAO PAULO;Santa Cecília;1;0.0;2;1.0;15.0;Apartment
